,subscriber_ecid,nday,day of week,package_data_noncash_expenses,nonpackage_data_expenses,#activated_monthly_data_packages,subscriber_data_expenses,#activated_short_term_data_packages,#activated_type_two_data_packages,is_data_usage_nonzero,#activated_type_one_data_packages,#activated_type_three_data_packages,data_usage_volume
1960,0TN3fLxSaDKy9,35,0,0.0,0.0,0,0.0,0,0,1,0,0,3.5312166028291707
1961,0TN3fLxSaDKy9,36,1,0.0,0.0,0,0.0,0,0,1,0,0,3.023616175233946
1962,0TN3fLxSaDKy9,37,2,0.0,0.0,0,640000.0,0,0,1,0,0,4.776912925206712
1963,0TN3fLxSaDKy9,38,3,0.0,0.0,0,0.0,0,0,1,0,0,5.330858975225028
1964,0TN3fLxSaDKy9,39,4,0.0,0.0,0,0.0,0,0,1,0,0,5.097275169400616
1965,0TN3fLxSaDKy9,40,5,0.0,0.0,0,0.0,0,0,1,0,0,1.8903434598888635
1966,0TN3fLxSaDKy9,41,6,0.0,0.0,0,0.0,0,0,1,0,0,3.5361063579984275
1967,0TN3fLxSaDKy9,42,0,0.0,0.0,0,0.0,0,0,1,0,0,2.4472363991427284
1968,0TN3fLxSaDKy9,43,1,0.0,0.0,0,0.0,0,0,1,0,0,2.7841685189545577
1969,0TN3fLxSaDKy9,44,2,0.0,0.0,0,0.0,0,0,1,0,0,2.161386785146229
1970,0TN3fLxSaDKy9,45,3,0.0,0.0,0,0.0,0,0,1,0,0,1.555978296038338
1971,0TN3fLxSaDKy9,46,4,0.0,0.0,0,0.0,0,0,1,0,0,1.4255229861615903
1972,0TN3fLxSaDKy9,47,5,0.0,0.0,0,0.0,0,0,1,0,0,3.2726193832010697
1973,0TN3fLxSaDKy9,48,6,0.0,0.0,0,0.0,0,0,1,0,0,1.6951590225519686
1974,0TN3fLxSaDKy9,49,0,0.0,0.0,0,0.0,0,0,1,0,0,1.566536579045835
1975,0TN3fLxSaDKy9,50,1,0.0,0.0,0,0.0,0,0,1,0,0,3.8800791672291663
1976,0TN3fLxSaDKy9,51,2,0.0,0.0,0,0.0,0,0,1,0,0,1.2059503638036964
1977,0TN3fLxSaDKy9,52,3,0.0,0.0,0,0.0,0,0,1,0,0,1.8114145126139
1978,0TN3fLxSaDKy9,53,4,0.0,0.0,0,0.0,0,0,1,0,0,1.8368672664904155
1979,0TN3fLxSaDKy9,54,5,0.0,0.0,0,0.0,0,0,1,0,0,2.620593018659571
1980,0TN3fLxSaDKy9,55,6,0.0,0.0,0,0.0,0,0,1,0,0,3.665804555929984
1981,0TN3fLxSaDKy9,56,0,0.0,0.0,0,0.0,0,0,1,0,0,2.9853259844556934
1982,0TN3fLxSaDKy9,57,1,0.0,0.0,0,0.0,0,0,1,0,0,1.984444368620303
1983,0TN3fLxSaDKy9,58,2,0.0,0.0,0,0.0,0,0,1,0,0,3.2707947945700786
1984,0TN3fLxSaDKy9,59,3,0.0,0.0,0,0.0,0,0,1,0,0,2.4548207796937023
1985,0TN3fLxSaDKy9,60,4,0.0,0.0,0,0.0,0,0,1,0,0,1.6725418245766517
1986,0TN3fLxSaDKy9,61,5,0.0,0.0,0,0.0,0,0,1,0,0,4.812481856967303
1987,0TN3fLxSaDKy9,62,6,0.0,0.0,0,0.0,0,0,1,0,0,0.3821411810734613
1988,0TN3fLxSaDKy9,63,0,0.0,0.0,0,0.0,0,0,1,0,0,1.4255489859950048
1989,0TN3fLxSaDKy9,64,1,0.0,0.0,0,0.0,0,0,1,0,0,2.880158779095184
1990,0TN3fLxSaDKy9,65,2,0.0,0.0,0,0.0,0,0,1,0,0,2.4137869692052694
1991,0TN3fLxSaDKy9,66,3,0.0,0.0,0,0.0,0,0,1,0,0,2.0439908440468773
1992,0TN3fLxSaDKy9,67,4,0.0,0.0,0,0.0,0,0,1,0,0,0.9656529837963926
1993,0TN3fLxSaDKy9,68,5,0.0,0.0,0,0.0,0,0,1,0,0,2.143028019302393
1994,0TN3fLxSaDKy9,69,6,0.0,0.0,0,0.0,0,0,1,0,0,2.552739101951824
1995,0WOAOqldr9T8g,1,1,0.0,0.0,0,0.0,0,0,1,0,0,10.894851822645084
1996,0WOAOqldr9T8g,2,2,0.0,0.0,0,0.0,0,0,1,0,0,16.235416160277598
1997,0WOAOqldr9T8g,3,3,0.0,0.0,0,0.0,0,0,1,0,0,3.188142713635836
1998,0WOAOqldr9T8g,4,4,0.0,0.0,0,0.0,0,0,1,0,0,-0.0139497498928159
1999,0WOAOqldr9T8g,5,5,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
2000,0WOAOqldr9T8g,6,6,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
2001,0WOAOqldr9T8g,7,0,0.0,0.0,0,0.0,0,0,1,0,0,17.149385574068
2002,0WOAOqldr9T8g,8,1,402210.0,0.0,0,402210.0,0,0,1,0,1,8.821125084738876
2003,0WOAOqldr9T8g,9,2,0.0,0.0,0,0.0,0,0,1,0,0,9.004543692023567
2004,0WOAOqldr9T8g,10,3,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
2005,0WOAOqldr9T8g,11,4,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
2006,0WOAOqldr9T8g,12,5,0.0,0.0,0,0.0,0,0,1,0,0,0.1318211891510307
2007,0WOAOqldr9T8g,13,6,0.0,0.0,0,0.0,0,0,1,0,0,0.2330410584312789
2008,0WOAOqldr9T8g,14,0,0.0,0.0,0,0.0,0,0,1,0,0,5.901741057636588
2009,0WOAOqldr9T8g,15,1,0.0,0.0,0,0.0,0,0,1,0,0,13.473696808497117
2010,0WOAOqldr9T8g,16,2,0.0,0.0,0,0.0,0,0,1,0,0,4.680232071044555
2011,0WOAOqldr9T8g,17,3,0.0,0.0,0,0.0,0,0,1,0,0,3.271636010717893
2012,0WOAOqldr9T8g,18,4,402210.0,0.0,0,402210.0,0,0,1,0,1,15.315698289881675
2013,0WOAOqldr9T8g,19,5,0.0,0.0,0,0.0,0,0,1,0,0,11.618907877032251
2014,0WOAOqldr9T8g,20,6,0.0,0.0,0,0.0,0,0,1,0,0,2.067801586209928
2015,0WOAOqldr9T8g,21,0,0.0,0.0,0,0.0,0,0,1,0,0,10.079578504323958
2016,0WOAOqldr9T8g,22,1,0.0,0.0,0,0.0,0,0,1,0,0,9.4949632339859
2017,0WOAOqldr9T8g,23,2,0.0,0.0,0,0.0,0,0,1,0,0,5.274533170831937
2018,0WOAOqldr9T8g,24,3,402210.0,0.0,0,402210.0,0,0,1,0,1,18.14920422296636
2019,0WOAOqldr9T8g,25,4,0.0,0.0,0,0.0,0,0,1,0,0,17.228537874050662
2020,0WOAOqldr9T8g,26,5,0.0,0.0,0,0.0,0,0,1,0,0,7.308422139340817
2021,0WOAOqldr9T8g,27,6,0.0,0.0,0,0.0,0,0,1,0,0,11.024842506514045
2022,0WOAOqldr9T8g,28,0,0.0,0.0,0,0.0,0,0,1,0,0,9.347554887003003
2023,0WOAOqldr9T8g,29,1,402210.0,0.0,0,402210.0,0,0,1,0,1,13.077039756057625
2024,0WOAOqldr9T8g,30,2,0.0,0.0,0,0.0,0,0,1,0,0,12.03227446103923
2025,0WOAOqldr9T8g,31,3,0.0,0.0,0,0.0,0,0,1,0,0,7.773509092207215
2026,0WOAOqldr9T8g,32,4,0.0,0.0,0,0.0,0,0,1,0,0,12.01378633331328
2027,0WOAOqldr9T8g,33,5,0.0,0.0,0,0.0,0,0,1,0,0,10.817073951305982
2028,0WOAOqldr9T8g,34,6,402210.0,0.0,0,402210.0,0,0,1,0,1,18.73495435155688
2029,0WOAOqldr9T8g,35,0,0.0,0.0,0,0.0,0,0,1,0,0,23.403430639364043
2030,0WOAOqldr9T8g,36,1,0.0,0.0,0,0.0,0,0,1,0,0,10.169431511796706
2031,0WOAOqldr9T8g,37,2,0.0,0.0,0,0.0,0,0,1,0,0,11.683088904602084
2032,0WOAOqldr9T8g,38,3,402210.0,0.0,0,402210.0,0,0,1,0,1,17.80157480844729
2033,0WOAOqldr9T8g,39,4,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
2034,0WOAOqldr9T8g,40,5,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
2035,0WOAOqldr9T8g,41,6,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
2036,0WOAOqldr9T8g,42,0,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
2037,0WOAOqldr9T8g,43,1,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
2038,0WOAOqldr9T8g,44,2,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
2039,0WOAOqldr9T8g,45,3,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
2040,0WOAOqldr9T8g,46,4,0.0,0.0,0,0.0,0,0,1,0,0,3.172161953986173
2041,0WOAOqldr9T8g,47,5,0.0,0.0,0,0.0,0,0,1,0,0,9.24265991027599
2042,0WOAOqldr9T8g,48,6,0.0,0.0,0,0.0,0,0,1,0,0,29.23738405444634
2043,0WOAOqldr9T8g,49,0,0.0,0.0,0,0.0,0,0,1,0,0,3.7186836899339686
2044,0WOAOqldr9T8g,50,1,0.0,0.0,0,0.0,0,0,1,0,0,9.666491176497198
2045,0WOAOqldr9T8g,51,2,402210.0,0.0,0,402210.0,0,0,1,0,1,9.804157821900136
2046,0WOAOqldr9T8g,52,3,0.0,0.0,0,0.0,0,0,1,0,0,11.746034731138844
2047,0WOAOqldr9T8g,53,4,0.0,0.0,0,0.0,0,0,1,0,0,19.94805097468973
2048,0WOAOqldr9T8g,54,5,0.0,0.0,0,0.0,0,0,1,0,0,7.711945808379361
2049,0WOAOqldr9T8g,55,6,0.0,0.0,0,0.0,0,0,1,0,0,8.926972088583334
2050,0WOAOqldr9T8g,56,0,402210.0,0.0,0,402210.0,0,0,1,0,1,10.156551658879566
2051,0WOAOqldr9T8g,57,1,0.0,0.0,0,0.0,0,0,1,0,0,6.136090583976805
2052,0WOAOqldr9T8g,58,2,0.0,0.0,0,0.0,0,0,1,0,0,15.43733468331879
2053,0WOAOqldr9T8g,59,3,0.0,0.0,0,0.0,0,0,1,0,0,8.120149959349925
2054,0WOAOqldr9T8g,60,4,0.0,0.0,0,0.0,0,0,1,0,0,14.613016372588907
2055,0WOAOqldr9T8g,61,5,0.0,0.0,0,0.0,0,0,1,0,0,5.9703899855913
2056,0WOAOqldr9T8g,62,6,0.0,0.0,0,0.0,0,0,1,0,0,6.159881312606152
2057,0WOAOqldr9T8g,63,0,402210.0,0.0,0,402210.0,0,0,1,0,1,5.361773254247872
2058,0WOAOqldr9T8g,64,1,0.0,0.0,0,0.0,0,0,1,0,0,6.826179214156324
2059,0WOAOqldr9T8g,65,2,0.0,0.0,0,0.0,0,0,1,0,0,10.242341306102505
2060,0WOAOqldr9T8g,66,3,0.0,0.0,0,0.0,0,0,1,0,0,10.716952148389638
2061,0WOAOqldr9T8g,67,4,216910.0,0.0,0,216910.0,0,0,1,0,0,18.104844171534182
2062,0WOAOqldr9T8g,68,5,0.0,0.0,0,0.0,0,0,1,0,0,15.897382589178472
2063,0WOAOqldr9T8g,69,6,402210.0,0.0,0,402210.0,0,0,1,0,1,16.750528074168102
2064,0diGlQ-zQ4RkZ,1,1,0.0,11311.148,0,11311.148,0,0,1,0,0,0.0785355822625082
2065,0diGlQ-zQ4RkZ,2,2,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
2066,0diGlQ-zQ4RkZ,3,3,0.0,53.41,0,53.41,0,0,1,0,0,-0.0135428242921855
2067,0diGlQ-zQ4RkZ,4,4,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
2068,0diGlQ-zQ4RkZ,5,5,0.0,295.608,0,295.608,0,0,1,0,0,-0.0115614879379403
2069,0diGlQ-zQ4RkZ,6,6,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
2070,0diGlQ-zQ4RkZ,7,0,0.0,953.096,0,953.096,0,0,1,0,0,-0.0061515027774863
2071,0diGlQ-zQ4RkZ,8,1,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
2072,0diGlQ-zQ4RkZ,9,2,0.0,1828.366,0,1828.366,0,0,1,0,0,0.0009740186722264
2073,0diGlQ-zQ4RkZ,10,3,0.0,19098.108,0,19098.108,0,0,1,0,0,0.2860442227147819
2074,0diGlQ-zQ4RkZ,11,4,0.0,6872.886,0,6872.886,0,0,1,0,0,0.0468739490674755
2075,0diGlQ-zQ4RkZ,12,5,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
2076,0diGlQ-zQ4RkZ,13,6,0.0,4979.338,0,4979.338,0,0,1,0,0,0.0277931149864119
2077,0diGlQ-zQ4RkZ,14,0,0.0,76942.692,0,76942.692,0,0,1,0,0,0.6417191335016782
2078,0diGlQ-zQ4RkZ,15,1,0.0,133.416,0,133.416,0,0,1,0,0,-0.0128858775235953
2079,0diGlQ-zQ4RkZ,16,2,0.0,15725.43,0,15725.43,0,0,1,0,0,0.1830131129633978
2080,0diGlQ-zQ4RkZ,17,3,0.0,53632.578,0,53632.578,0,0,1,0,0,0.4283970159657573
2081,0diGlQ-zQ4RkZ,18,4,0.0,1334.596,0,1334.596,0,0,1,0,0,-0.0030567077122059
2082,0diGlQ-zQ4RkZ,19,5,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
2083,0diGlQ-zQ4RkZ,20,6,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
2084,0diGlQ-zQ4RkZ,21,0,0.0,9351.546,0,9351.546,0,0,1,0,0,0.0625097982562671
2085,0diGlQ-zQ4RkZ,22,1,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
2086,0diGlQ-zQ4RkZ,23,2,0.0,160.012,0,160.012,0,0,1,0,0,-0.0126695628099107
2087,0diGlQ-zQ4RkZ,24,3,0.0,5499.922,0,5499.922,0,0,1,0,0,0.0310058460761247
2088,0diGlQ-zQ4RkZ,25,4,0.0,48678.31,0,48678.31,0,0,1,0,0,0.7199682021967693
2089,0diGlQ-zQ4RkZ,26,5,0.0,31543.728,0,31543.728,0,0,1,0,0,0.5020093977870945
2090,0diGlQ-zQ4RkZ,27,6,0.0,17430.19,0,17430.19,0,0,1,0,0,0.1286506581659678
2091,0diGlQ-zQ4RkZ,28,0,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
2092,0diGlQ-zQ4RkZ,29,1,0.0,0.436,0,0.436,0,0,1,0,0,-0.0139751263709958
2093,0diGlQ-zQ4RkZ,30,2,0.0,565.492,0,565.492,0,0,1,0,0,-0.0093555138587783
2094,0diGlQ-zQ4RkZ,31,3,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
2095,0diGlQ-zQ4RkZ,32,4,0.0,407760.062,0,407760.062,0,0,1,0,0,6.656096024509854
2096,0diGlQ-zQ4RkZ,33,5,0.0,23304.2,0,23304.2,0,0,1,0,0,0.3441424628450505
2097,0diGlQ-zQ4RkZ,34,6,0.0,2850.132,0,2850.132,0,0,1,0,0,0.0093337242850207
2098,0diGlQ-zQ4RkZ,35,0,0.0,57550.038,0,57550.038,0,0,1,0,0,0.4567193699935999
2099,0diGlQ-zQ4RkZ,36,1,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
2100,0diGlQ-zQ4RkZ,37,2,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
2101,0diGlQ-zQ4RkZ,38,3,0.0,6702.192,0,6702.192,0,0,1,0,0,0.0408378679988945
2102,0diGlQ-zQ4RkZ,39,4,0.0,3785.788,0,3785.788,0,0,1,0,0,0.0316039641297578
2103,0diGlQ-zQ4RkZ,40,5,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
2104,0diGlQ-zQ4RkZ,41,6,0.0,2803.48,0,2803.48,0,0,1,0,0,0.0318781742667634
2105,0diGlQ-zQ4RkZ,42,0,0.0,192.058,0,192.058,0,0,1,0,0,-0.0108399943019063
2106,0diGlQ-zQ4RkZ,43,1,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
2107,0diGlQ-zQ4RkZ,44,2,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
2108,0diGlQ-zQ4RkZ,45,3,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
2109,0diGlQ-zQ4RkZ,46,4,0.0,8178.488,0,8178.488,0,0,1,0,0,0.1198004973511128
2110,0diGlQ-zQ4RkZ,47,5,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
2111,0diGlQ-zQ4RkZ,48,6,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
2112,0diGlQ-zQ4RkZ,49,0,0.0,467.174,0,467.174,0,0,1,0,0,-0.0063385476545987
2113,0diGlQ-zQ4RkZ,50,1,0.0,2750.724,0,2750.724,0,0,1,0,0,0.0310136188631835
2114,0diGlQ-zQ4RkZ,51,2,0.0,14039.636,0,14039.636,0,0,1,0,0,0.2156598319978939
2115,0diGlQ-zQ4RkZ,52,3,0.0,2522.26,0,2522.26,0,0,1,0,0,0.0272779171087004
2116,0diGlQ-zQ4RkZ,53,4,0.0,354.032,0,354.032,0,0,1,0,0,-0.0081913892521703
2117,0diGlQ-zQ4RkZ,54,5,0.0,3.27,0,3.27,0,0,1,0,0,-0.013925181338739
2118,0diGlQ-zQ4RkZ,55,6,0.0,18039.936,0,18039.936,0,0,1,0,0,0.2811119191977275
2119,0diGlQ-zQ4RkZ,56,0,0.0,999.312,0,999.312,0,0,1,0,0,0.0023661798568738
2120,0diGlQ-zQ4RkZ,57,1,0.0,19546.534,0,19546.534,0,0,1,0,0,0.3057558644337622
2121,0diGlQ-zQ4RkZ,58,2,0.0,4474.886,0,4474.886,0,0,1,0,0,0.0592153971835333
2122,0diGlQ-zQ4RkZ,59,3,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
2123,0diGlQ-zQ4RkZ,60,4,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
2124,0diGlQ-zQ4RkZ,61,5,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
2125,0diGlQ-zQ4RkZ,62,6,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
2126,0diGlQ-zQ4RkZ,63,0,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
2127,0diGlQ-zQ4RkZ,64,1,0.0,63095.304,0,63095.304,0,0,1,0,0,0.5020694349057744
2128,0diGlQ-zQ4RkZ,65,2,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
2129,0diGlQ-zQ4RkZ,66,3,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
2130,0diGlQ-zQ4RkZ,67,4,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
2131,0diGlQ-zQ4RkZ,68,5,0.0,2055.74,0,2055.74,0,0,1,0,0,0.0057553831617319
2132,0diGlQ-zQ4RkZ,69,6,0.0,775.208,0,775.208,0,0,1,0,0,-0.0076408830017038
2133,0o-xDa8uTNBGu,9,2,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
2134,0o-xDa8uTNBGu,10,3,0.0,0.436,0,0.436,0,0,1,1,0,-0.0039138420543063
2135,0o-xDa8uTNBGu,11,4,0.0,0.0,0,0.0,0,0,1,0,0,0.9985967333413694
2136,0o-xDa8uTNBGu,12,5,0.0,0.0,0,0.0,0,0,1,0,0,3.2130810462168595
2137,0o-xDa8uTNBGu,13,6,0.0,0.0,0,0.0,0,0,1,0,0,1.49755833495841
2138,0o-xDa8uTNBGu,14,0,0.0,0.0,0,0.0,0,0,1,0,0,1.9054282874273296
2139,0o-xDa8uTNBGu,15,1,0.0,0.0,0,0.0,0,0,1,0,0,3.34715280894699
2140,0o-xDa8uTNBGu,16,2,0.0,0.0,0,0.0,0,0,1,0,0,8.151364598087742
2141,0o-xDa8uTNBGu,17,3,0.0,0.0,0,0.0,0,0,1,0,0,1.405163622635005
2142,0o-xDa8uTNBGu,18,4,0.0,0.0,0,0.0,0,0,1,0,0,1.993463503975332
2143,0o-xDa8uTNBGu,19,5,0.0,0.0,0,0.0,0,0,1,0,0,2.16910153051958
2144,0o-xDa8uTNBGu,20,6,0.0,0.0,0,0.0,0,0,1,0,0,1.0307767752159362
2145,0o-xDa8uTNBGu,21,0,0.0,0.0,0,0.0,0,0,1,0,0,2.767937362034336
2146,0o-xDa8uTNBGu,22,1,0.0,0.0,0,0.0,0,0,1,0,0,0.9712734993518464
2147,0o-xDa8uTNBGu,23,2,0.0,0.0,0,0.0,0,0,1,0,0,0.2129053958555429
2148,0o-xDa8uTNBGu,24,3,0.0,0.0,0,0.0,0,0,1,0,0,-0.0106027675871965
2149,0o-xDa8uTNBGu,25,4,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
2150,0o-xDa8uTNBGu,26,5,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
2151,0o-xDa8uTNBGu,27,6,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
2152,0o-xDa8uTNBGu,28,0,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
2153,0o-xDa8uTNBGu,29,1,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
2154,0o-xDa8uTNBGu,30,2,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
2155,0o-xDa8uTNBGu,31,3,0.0,0.0,0,0.0,0,0,1,0,0,0.9203558797021348
2156,0o-xDa8uTNBGu,32,4,0.0,0.0,0,0.0,0,0,1,0,0,0.1654157320081762
2157,0o-xDa8uTNBGu,33,5,0.0,0.0,0,0.0,0,0,1,0,0,1.6195366578950483
2158,0o-xDa8uTNBGu,34,6,0.0,0.0,0,0.0,0,0,1,0,0,0.3479239028545651
2159,0o-xDa8uTNBGu,35,0,0.0,0.0,0,0.0,0,0,1,0,0,0.6428772265369664
2160,0o-xDa8uTNBGu,36,1,0.0,0.0,0,0.0,0,0,1,0,0,0.1486937507481568
2161,0o-xDa8uTNBGu,37,2,0.0,0.0,0,0.0,0,0,1,0,0,0.1577599128578634
2162,0o-xDa8uTNBGu,38,3,0.0,0.0,0,0.0,0,0,1,0,0,1.134327432401948
2163,0o-xDa8uTNBGu,39,4,0.0,0.0,0,0.0,0,0,1,0,0,0.4208281461645861
2164,0o-xDa8uTNBGu,40,5,0.0,10920.056,0,10920.056,0,0,1,0,0,0.4280270389631079
2165,0o-xDa8uTNBGu,41,6,0.0,3092.766,0,3092.766,0,0,1,0,0,0.0113125532886017
2166,0o-xDa8uTNBGu,42,0,0.0,52231.492,0,52231.492,0,0,1,0,0,0.4242494191809247
2167,0o-xDa8uTNBGu,43,1,0.0,0.0,0,460000.0,0,0,0,0,0,-0.0139766307813943
2168,0o-xDa8uTNBGu,44,2,0.0,0.0,0,0.0,0,0,1,0,0,0.3246380989300696
2169,0o-xDa8uTNBGu,45,3,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
2170,0o-xDa8uTNBGu,46,4,0.0,0.0,0,0.0,0,0,1,0,0,2.3143897836659937
2171,0o-xDa8uTNBGu,47,5,0.0,0.0,0,0.0,0,0,1,0,0,3.0229956999702243
2172,0o-xDa8uTNBGu,48,6,0.0,0.0,0,0.0,0,0,1,0,0,0.0675483263806937
2173,0o-xDa8uTNBGu,49,0,0.0,0.0,0,0.0,0,0,1,0,0,1.0085665028412496
2174,0o-xDa8uTNBGu,50,1,0.0,0.0,0,0.0,0,0,1,0,0,0.1852303492259596
2175,0o-xDa8uTNBGu,51,2,0.0,0.0,0,0.0,0,0,1,0,0,0.1532549489547631
2176,0o-xDa8uTNBGu,52,3,0.0,0.0,0,0.0,0,0,1,0,0,0.7665659422115709
2177,0o-xDa8uTNBGu,53,4,0.0,0.0,0,0.0,0,0,1,0,0,0.5400505668552216
2178,0o-xDa8uTNBGu,54,5,0.0,0.0,0,0.0,0,0,1,0,0,2.17276726674324
2179,0o-xDa8uTNBGu,55,6,0.0,0.0,0,0.0,0,0,1,0,0,-0.0015884240578819
2180,0o-xDa8uTNBGu,56,0,0.0,0.0,0,0.0,0,0,1,0,0,0.717100879555629
2181,0o-xDa8uTNBGu,57,1,0.0,0.0,0,0.0,0,0,1,0,0,0.1078926224013547
2182,0o-xDa8uTNBGu,58,2,0.0,0.0,0,0.0,0,0,1,0,0,0.1449674376289383
2183,0o-xDa8uTNBGu,59,3,0.0,0.0,0,0.0,0,0,1,0,0,0.1770779527590479
2184,0o-xDa8uTNBGu,60,4,0.0,0.0,0,0.0,0,0,1,0,0,0.7727041699602633
2185,0o-xDa8uTNBGu,61,5,0.0,0.0,0,0.0,0,0,1,0,0,0.6113809287412125
2186,0o-xDa8uTNBGu,62,6,0.0,0.0,0,0.0,0,0,1,0,0,2.213312812479012
2187,0o-xDa8uTNBGu,63,0,0.0,0.0,0,0.0,0,0,1,0,0,1.0465815084016827
2188,0o-xDa8uTNBGu,64,1,0.0,0.0,0,0.0,0,0,1,0,0,0.2458315034026524
2189,0o-xDa8uTNBGu,65,2,0.0,0.0,0,0.0,0,0,1,0,0,0.6552655133564028
2190,0o-xDa8uTNBGu,66,3,0.0,0.0,0,0.0,0,0,1,0,0,2.0607861827259795
2191,0o-xDa8uTNBGu,67,4,0.0,0.0,0,0.0,0,0,1,0,0,2.841949986670297
2192,0o-xDa8uTNBGu,68,5,0.0,0.0,0,0.0,0,0,1,0,0,1.2670696376181108
2193,0o-xDa8uTNBGu,69,6,0.0,0.0,0,0.0,0,0,1,0,0,2.2479371347012087
2194,0rZTh5oSOWHcQ,1,1,0.0,0.0,0,0.0,0,0,1,0,0,0.1867286792990754
2195,0rZTh5oSOWHcQ,2,2,0.0,0.0,0,0.0,0,0,1,0,0,1.7644084784028968
2196,0rZTh5oSOWHcQ,3,3,0.0,0.0,0,0.0,0,0,1,0,0,0.805664137188633
2197,0rZTh5oSOWHcQ,4,4,0.0,0.0,0,0.0,0,0,1,0,0,0.1106752592738142
2198,0rZTh5oSOWHcQ,5,5,0.0,0.0,0,0.0,0,0,1,0,0,0.0975230523556479
2199,0rZTh5oSOWHcQ,6,6,0.0,0.0,0,0.0,0,0,1,0,0,0.1800110550483754
2200,0rZTh5oSOWHcQ,7,0,0.0,0.0,0,0.0,0,0,1,0,0,2.5145263569672096
2201,0rZTh5oSOWHcQ,8,1,0.0,0.0,0,0.0,0,0,1,0,0,0.4298056664634528
2202,0rZTh5oSOWHcQ,9,2,0.0,0.0,0,0.0,0,0,1,0,0,1.4997013675710396
2203,0rZTh5oSOWHcQ,10,3,0.0,0.0,0,0.0,0,0,1,0,0,0.0822437867380414
2204,0rZTh5oSOWHcQ,11,4,0.0,0.0,0,0.0,0,0,1,0,0,1.6678539006885624
2205,0rZTh5oSOWHcQ,12,5,0.0,0.0,0,0.0,0,0,1,0,0,0.4758709461877067
2206,0rZTh5oSOWHcQ,13,6,0.0,0.0,0,0.0,0,0,1,0,0,0.7638931098860428
2207,0rZTh5oSOWHcQ,14,0,0.0,0.0,0,0.0,0,0,1,0,0,0.3410590379185457
2208,0rZTh5oSOWHcQ,15,1,0.0,0.0,0,0.0,0,0,1,0,0,0.7523767786370771
2209,0rZTh5oSOWHcQ,16,2,0.0,0.0,0,0.0,0,0,1,0,0,0.7463081263868827
2210,0rZTh5oSOWHcQ,17,3,0.0,0.0,0,0.0,0,0,1,0,0,6.496804461674494
2211,0rZTh5oSOWHcQ,18,4,0.0,0.0,0,0.0,0,0,1,0,0,0.5009608446339454
2212,0rZTh5oSOWHcQ,19,5,0.0,0.0,0,0.0,0,0,1,0,0,0.2012478833520294
