,subscriber_ecid,nday,day of week,package_data_noncash_expenses,nonpackage_data_expenses,#activated_monthly_data_packages,subscriber_data_expenses,#activated_short_term_data_packages,#activated_type_two_data_packages,is_data_usage_nonzero,#activated_type_one_data_packages,#activated_type_three_data_packages,data_usage_volume
258,17az4FG4dOOdK,72,2,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
259,17az4FG4dOOdK,73,3,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
260,17az4FG4dOOdK,74,4,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
261,17az4FG4dOOdK,75,5,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
262,17az4FG4dOOdK,76,6,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
263,19D3139847wRz,70,0,0.0,0.0,0,0.0,0,0,1,0,0,4.3299938243256655
264,19D3139847wRz,71,1,0.0,0.0,0,0.0,0,0,1,0,0,1.1205405140401783
265,19D3139847wRz,72,2,0.0,0.0,0,0.0,0,0,1,0,0,3.485637951114783
266,19D3139847wRz,73,3,0.0,0.0,0,0.0,0,0,1,0,0,5.691761478823721
267,19D3139847wRz,74,4,0.0,0.0,0,0.0,0,0,1,0,0,0.9436216352686118
268,19D3139847wRz,75,5,0.0,0.0,0,0.0,0,0,1,0,0,1.052212708056911
269,19D3139847wRz,76,6,0.0,0.0,0,0.0,0,0,1,0,0,7.798415609294255
270,1H1OtxYFDtlWj,70,0,0.0,89.816,0,89.816,0,0,1,0,0,-0.0132319859408947
271,1H1OtxYFDtlWj,71,1,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
272,1H1OtxYFDtlWj,72,2,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
273,1H1OtxYFDtlWj,73,3,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
274,1H1OtxYFDtlWj,74,4,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
275,1H1OtxYFDtlWj,75,5,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
276,1H1OtxYFDtlWj,76,6,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
277,1I1hUsFBG8eWL,70,0,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
278,1I1hUsFBG8eWL,71,1,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
279,1I1hUsFBG8eWL,72,2,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
280,1I1hUsFBG8eWL,73,3,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
281,1I1hUsFBG8eWL,74,4,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
282,1I1hUsFBG8eWL,75,5,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
283,1I1hUsFBG8eWL,76,6,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
284,1MnDhERhUtpwd,70,0,0.0,0.0,0,0.0,0,0,1,0,0,0.9510352269326124
285,1MnDhERhUtpwd,71,1,0.0,0.0,0,0.0,0,0,1,0,0,2.434591690446276
286,1MnDhERhUtpwd,72,2,0.0,0.0,0,0.0,0,0,1,0,0,1.4779006604800435
287,1MnDhERhUtpwd,73,3,0.0,0.0,0,0.0,0,0,1,0,0,1.0231758113262643
288,1MnDhERhUtpwd,74,4,151510.0,0.0,1,151510.0,0,0,1,0,0,0.2386951028370025
289,1MnDhERhUtpwd,75,5,0.0,0.0,0,0.0,0,0,1,0,0,1.4184483186587502
290,1MnDhERhUtpwd,76,6,0.0,0.0,0,0.0,0,0,1,0,0,0.7256785888613747
291,1QLNM8utpqeYL,70,0,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
292,1QLNM8utpqeYL,71,1,0.0,21312.988,0,21312.988,0,0,1,0,0,0.1605884655893597
293,1QLNM8utpqeYL,72,2,0.0,45375.174,0,45375.174,0,0,1,0,0,0.3572500841930046
294,1QLNM8utpqeYL,73,3,0.0,31722.488,0,31722.488,0,0,1,0,0,0.2458110232231306
295,1QLNM8utpqeYL,74,4,0.0,79589.838,0,79589.838,0,0,1,0,0,1.1343096650365474
296,1QLNM8utpqeYL,75,5,0.0,16433.93,0,16433.93,0,0,1,0,0,0.2548400486835562
297,1QLNM8utpqeYL,76,6,0.0,37705.062,0,37705.062,0,0,1,0,0,0.6027845988743542
298,1QM6aNogg3wjN,70,0,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
299,1QM6aNogg3wjN,71,1,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
300,1QM6aNogg3wjN,72,2,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
301,1QM6aNogg3wjN,73,3,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
302,1QM6aNogg3wjN,74,4,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
303,1QM6aNogg3wjN,75,5,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
304,1QM6aNogg3wjN,76,6,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
305,1SHBpEqMTEKI9,70,0,0.0,0.0,0,0.0,0,0,1,0,0,7.643889987259385
306,1SHBpEqMTEKI9,71,1,151510.0,0.0,1,151510.0,0,0,1,0,0,1.727457306904938
307,1SHBpEqMTEKI9,72,2,0.0,0.0,0,0.0,0,0,1,0,0,7.473221637686812
308,1SHBpEqMTEKI9,73,3,151510.0,0.0,1,151510.0,0,0,1,0,0,3.29796576272566
309,1SHBpEqMTEKI9,74,4,0.0,0.0,0,0.0,0,0,1,0,0,0.2614687455640352
310,1SHBpEqMTEKI9,75,5,0.0,0.0,0,0.0,0,0,1,0,0,2.238220409119811
311,1SHBpEqMTEKI9,76,6,151510.0,0.0,1,151510.0,0,0,1,0,0,3.9998012611179847
312,1W6_I5ePCIO1X,70,0,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
313,1W6_I5ePCIO1X,71,1,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
314,1W6_I5ePCIO1X,72,2,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
315,1W6_I5ePCIO1X,73,3,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
316,1W6_I5ePCIO1X,74,4,0.0,0.436,0,0.436,0,0,1,0,0,-0.0139753109398641
317,1W6_I5ePCIO1X,75,5,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
318,1W6_I5ePCIO1X,76,6,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
319,1eQiSuWkxEcqq,70,0,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
320,1eQiSuWkxEcqq,71,1,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
321,1eQiSuWkxEcqq,72,2,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
322,1eQiSuWkxEcqq,73,3,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
323,1eQiSuWkxEcqq,74,4,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
324,1eQiSuWkxEcqq,75,5,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
325,1eQiSuWkxEcqq,76,6,0.0,0.436,0,0.436,0,0,1,0,0,-0.0139735662416937
326,1eYRhFfTYvKLk,70,0,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
327,1eYRhFfTYvKLk,71,1,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
328,1eYRhFfTYvKLk,72,2,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
329,1eYRhFfTYvKLk,73,3,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
330,1eYRhFfTYvKLk,74,4,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
331,1eYRhFfTYvKLk,75,5,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
332,1eYRhFfTYvKLk,76,6,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
333,1eivc_GT-hpM7,70,0,0.0,0.0,0,0.0,0,0,1,0,0,-0.0108220806743837
334,1eivc_GT-hpM7,71,1,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
335,1eivc_GT-hpM7,72,2,0.0,0.0,0,0.0,0,0,1,0,0,-0.0138880377245951
336,1eivc_GT-hpM7,73,3,0.0,0.0,0,0.0,0,0,1,0,0,0.0706519946813799
337,1eivc_GT-hpM7,74,4,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
338,1eivc_GT-hpM7,75,5,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
339,1eivc_GT-hpM7,76,6,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
340,1ln5rHPJu-8Pc,70,0,0.0,0.0,0,0.0,0,0,1,0,0,-0.0139634602255446
341,1ln5rHPJu-8Pc,71,1,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
342,1ln5rHPJu-8Pc,72,2,0.0,0.0,0,0.0,0,0,1,0,0,-0.0139745900765482
343,1ln5rHPJu-8Pc,73,3,0.0,0.0,0,0.0,0,0,1,0,0,-0.0139753771060622
344,1ln5rHPJu-8Pc,74,4,0.0,0.0,0,0.0,0,0,1,0,0,-0.013968460997147
345,1ln5rHPJu-8Pc,75,5,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
346,1ln5rHPJu-8Pc,76,6,0.0,0.0,0,0.0,0,0,1,0,0,0.0690838906111718
347,1m0MBeABaeKi2,70,0,0.0,0.0,0,0.0,0,0,1,0,0,1.2918197134358678
348,1m0MBeABaeKi2,71,1,0.0,0.0,0,0.0,0,0,1,0,0,1.2522010934514458
349,1m0MBeABaeKi2,72,2,0.0,0.0,0,0.0,0,0,1,0,0,1.151982625202135
350,1m0MBeABaeKi2,73,3,0.0,0.0,0,0.0,0,0,1,0,0,1.3086021427414811
351,1m0MBeABaeKi2,74,4,0.0,0.0,0,0.0,0,0,1,0,0,1.114414157900394
352,1m0MBeABaeKi2,75,5,0.0,0.0,0,0.0,0,0,1,0,0,1.809889691684531
353,1m0MBeABaeKi2,76,6,151510.0,0.0,1,151510.0,0,0,1,0,0,1.4660706770751528
354,1q2E8XCXMW7Mg,70,0,0.0,0.0,0,0.0,0,0,1,0,0,2.726359466899081
355,1q2E8XCXMW7Mg,71,1,0.0,0.0,0,0.0,0,0,1,0,0,3.1869091284509685
356,1q2E8XCXMW7Mg,72,2,0.0,0.0,0,0.0,0,0,1,0,0,2.8461428794413632
357,1q2E8XCXMW7Mg,73,3,0.0,0.0,0,0.0,0,0,1,0,0,0.7614680943493489
358,1q2E8XCXMW7Mg,74,4,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
359,1q2E8XCXMW7Mg,75,5,0.0,0.0,0,0.0,0,0,1,0,0,0.8659139523359465
360,1q2E8XCXMW7Mg,76,6,0.0,0.0,0,0.0,0,0,1,0,0,3.446007306294468
361,1sK9sq5einHhA,70,0,0.0,0.0,0,0.0,0,0,1,0,0,5.915796213765379
362,1sK9sq5einHhA,71,1,0.0,0.0,0,0.0,0,0,1,0,0,3.5354380585032192
363,1sK9sq5einHhA,72,2,0.0,0.0,0,0.0,0,0,1,0,0,5.268355716975076
364,1sK9sq5einHhA,73,3,0.0,0.0,0,0.0,0,0,1,0,0,1.3339967957312189
365,1sK9sq5einHhA,74,4,0.0,0.0,0,0.0,0,0,1,0,0,7.178881458749872
366,1sK9sq5einHhA,75,5,402210.0,0.0,1,402210.0,0,0,1,0,0,8.0600550148953
367,1sK9sq5einHhA,76,6,0.0,0.0,0,0.0,0,0,1,0,0,3.258939901332826
368,1w10I_NP9oA-Y,70,0,151510.0,0.0,1,151510.0,0,0,1,0,0,3.911924540473839
369,1w10I_NP9oA-Y,71,1,0.0,0.0,0,0.0,0,0,1,0,0,3.2982925610604137
370,1w10I_NP9oA-Y,72,2,0.0,0.0,0,0.0,0,0,1,0,0,0.013000136100387
371,1w10I_NP9oA-Y,73,3,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
372,1w10I_NP9oA-Y,74,4,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
373,1w10I_NP9oA-Y,75,5,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
374,1w10I_NP9oA-Y,76,6,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
375,1wMeqvJmbIKsg,70,0,0.0,0.0,0,0.0,0,0,1,0,0,0.1921507868035042
376,1wMeqvJmbIKsg,71,1,0.0,0.0,0,0.0,0,0,1,0,0,0.2185657573919675
377,1wMeqvJmbIKsg,72,2,0.0,0.0,0,0.0,0,0,1,0,0,0.1198464062452867
378,1wMeqvJmbIKsg,73,3,0.0,0.0,0,0.0,0,0,1,0,0,0.3170021122270238
379,1wMeqvJmbIKsg,74,4,0.0,0.0,0,0.0,0,0,1,0,0,1.675037498648033
380,1wMeqvJmbIKsg,75,5,0.0,0.0,0,0.0,0,0,1,0,0,0.1651399199526907
381,1wMeqvJmbIKsg,76,6,0.0,0.0,0,0.0,0,0,1,0,0,0.1566727639166441
382,1z11pFsdzkNIG,70,0,0.0,0.0,0,0.0,0,0,1,0,0,3.92239776857492
383,1z11pFsdzkNIG,71,1,0.0,0.0,0,0.0,0,0,1,0,0,6.368841959828021
384,1z11pFsdzkNIG,72,2,0.0,0.0,0,0.0,0,0,1,0,0,5.364629206750236
385,1z11pFsdzkNIG,73,3,0.0,0.0,0,0.0,0,0,1,0,0,0.8238740534638064
386,1z11pFsdzkNIG,74,4,0.0,0.0,0,0.0,0,0,1,0,0,2.107532469337905
387,1z11pFsdzkNIG,75,5,0.0,0.0,0,0.0,0,0,1,0,0,0.8688539637693261
388,1z11pFsdzkNIG,76,6,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
389,2-BScm_Z0jJhk,70,0,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
390,2-BScm_Z0jJhk,71,1,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
391,2-BScm_Z0jJhk,72,2,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
392,2-BScm_Z0jJhk,73,3,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
393,2-BScm_Z0jJhk,74,4,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
394,2-BScm_Z0jJhk,75,5,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
395,2-BScm_Z0jJhk,76,6,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
396,24Sy1rxBlckFe,70,0,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
397,24Sy1rxBlckFe,71,1,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
398,24Sy1rxBlckFe,72,2,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
399,24Sy1rxBlckFe,73,3,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
400,24Sy1rxBlckFe,74,4,0.0,0.436,0,0.436,0,0,1,0,0,-0.0139756626654434
401,24Sy1rxBlckFe,75,5,0.0,0.436,0,0.436,0,0,1,0,0,-0.0139760666274948
402,24Sy1rxBlckFe,76,6,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
403,24j43c5C-Uu76,70,0,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
404,24j43c5C-Uu76,71,1,0.0,0.872,0,0.872,0,0,1,0,0,-0.0139712713193497
405,24j43c5C-Uu76,72,2,0.0,5444.82,0,5444.82,0,0,1,0,0,0.03117023077161
406,24j43c5C-Uu76,73,3,0.0,3036.684,0,3036.684,0,0,1,0,0,0.0270841406915411
407,24j43c5C-Uu76,74,4,0.0,2988.149,0,2988.149,0,0,1,0,0,0.0194823619129032
408,24j43c5C-Uu76,75,5,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
409,24j43c5C-Uu76,76,6,0.0,87.12,0,87.12,0,0,1,0,0,-0.013221998327416
410,25r-GmTEhJ56K,70,0,0.0,0.0,0,0.0,0,0,1,0,0,0.2120256640155821
411,25r-GmTEhJ56K,71,1,151510.0,0.0,1,151510.0,0,0,1,0,0,1.100912589973928
412,25r-GmTEhJ56K,72,2,0.0,0.0,0,0.0,0,0,1,0,0,0.3700398535726714
413,25r-GmTEhJ56K,73,3,0.0,0.0,0,0.0,0,0,1,0,0,0.7149232211268142
414,25r-GmTEhJ56K,74,4,0.0,0.0,0,0.0,0,0,1,0,0,0.8822798271178931
415,25r-GmTEhJ56K,75,5,0.0,0.0,0,0.0,0,0,1,0,0,1.0700242446183008
416,25r-GmTEhJ56K,76,6,0.0,0.0,0,0.0,0,0,1,0,0,0.5168246572697154
417,297W5VCK77SAY,70,0,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
418,297W5VCK77SAY,71,1,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
419,297W5VCK77SAY,72,2,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
420,297W5VCK77SAY,73,3,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
421,297W5VCK77SAY,74,4,0.0,12406.162,0,12406.162,0,0,1,0,0,0.0875511550901346
422,297W5VCK77SAY,75,5,0.0,200041.596,0,200041.596,0,0,1,0,0,1.6222881792422523
423,297W5VCK77SAY,76,6,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
424,29K-BBU5wHjxk,70,0,0.0,0.0,0,0.0,0,0,1,0,0,1.0893124191871304
425,29K-BBU5wHjxk,71,1,0.0,0.0,0,0.0,0,0,1,0,0,1.3849973320744204
426,29K-BBU5wHjxk,72,2,0.0,0.0,0,0.0,0,0,1,0,0,0.5505829161955024
427,29K-BBU5wHjxk,73,3,0.0,0.0,0,0.0,0,0,1,0,0,1.648496575477875
428,29K-BBU5wHjxk,74,4,0.0,0.0,0,0.0,0,0,1,0,0,2.3007640461627497
429,29K-BBU5wHjxk,75,5,0.0,0.0,0,0.0,0,0,1,0,0,1.6121403739154934
430,29K-BBU5wHjxk,76,6,0.0,0.0,0,0.0,0,0,1,0,0,0.8441781891095829
431,2GTiGXj2DiiQV,70,0,109000.0,0.0,0,109000.0,0,0,1,0,1,-0.0139721384447877
432,2GTiGXj2DiiQV,71,1,0.0,0.0,0,0.0,0,0,1,0,0,-0.0139740085104914
433,2GTiGXj2DiiQV,72,2,0.0,0.0,0,0.0,0,0,1,0,0,-0.0139723160487931
434,2GTiGXj2DiiQV,73,3,0.0,0.0,0,0.0,0,0,1,0,0,-0.0139440979065272
435,2GTiGXj2DiiQV,74,4,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
436,2GTiGXj2DiiQV,75,5,0.0,0.0,0,0.0,0,0,1,0,0,-0.013971783236777
437,2GTiGXj2DiiQV,76,6,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
438,2K6vRYnkgiRM6,70,0,0.0,0.0,0,0.0,0,0,1,0,0,3.879489556755634
439,2K6vRYnkgiRM6,71,1,0.0,0.0,0,0.0,0,0,1,0,0,1.6231309102477602
440,2K6vRYnkgiRM6,72,2,0.0,0.0,0,0.0,0,0,1,0,0,2.2561443864287614
441,2K6vRYnkgiRM6,73,3,0.0,0.0,0,0.0,0,0,1,0,0,2.8060710035879284
442,2K6vRYnkgiRM6,74,4,320460.0,0.0,1,320460.0,0,0,1,0,0,2.4641526548076085
443,2K6vRYnkgiRM6,75,5,0.0,0.0,0,0.0,0,0,1,0,0,1.6166355034320998
444,2K6vRYnkgiRM6,76,6,0.0,0.0,0,0.0,0,0,1,0,0,2.5324652634599056
445,2YHIL2KmF9QVQ,70,0,0.0,0.0,0,0.0,0,0,1,0,0,-0.0049768890872667
446,2YHIL2KmF9QVQ,71,1,0.0,0.0,0,0.0,0,0,1,0,0,-0.0039234535651855
447,2YHIL2KmF9QVQ,72,2,0.0,0.0,0,0.0,0,0,1,0,0,0.0396433382830524
448,2YHIL2KmF9QVQ,73,3,0.0,0.0,0,0.0,0,0,1,0,0,-0.0103236054326293
449,2YHIL2KmF9QVQ,74,4,0.0,0.0,0,0.0,0,0,1,0,0,0.0144811584890573
450,2YHIL2KmF9QVQ,75,5,0.0,0.0,0,0.0,0,0,1,0,0,0.0742699693573192
451,2YHIL2KmF9QVQ,76,6,0.0,0.0,0,0.0,0,0,1,0,0,0.0349798262396238
452,2_lUUQ0vsKDDm,70,0,0.0,0.0,0,0.0,0,0,1,0,0,3.914080618274785
453,2_lUUQ0vsKDDm,71,1,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
454,2_lUUQ0vsKDDm,72,2,0.0,0.0,0,0.0,0,0,1,0,0,0.0491037360130838
455,2_lUUQ0vsKDDm,73,3,0.0,0.0,0,0.0,0,0,1,0,0,-0.001195637129052
456,2_lUUQ0vsKDDm,74,4,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
457,2_lUUQ0vsKDDm,75,5,0.0,0.0,0,0.0,0,0,1,0,0,-0.0086730478323176
458,2_lUUQ0vsKDDm,76,6,0.0,9729.558,0,9729.558,0,0,1,0,0,0.078574247699208
459,2aYKBozBlwIt5,70,0,0.0,0.0,0,0.0,0,0,1,0,0,0.0091498240435329
460,2aYKBozBlwIt5,71,1,0.0,0.0,0,0.0,0,0,1,0,0,0.0469648057047353
461,2aYKBozBlwIt5,72,2,0.0,0.0,0,0.0,0,0,1,0,0,0.259581027415212
462,2aYKBozBlwIt5,73,3,0.0,0.0,0,0.0,0,0,1,0,0,0.2891929710909502
463,2aYKBozBlwIt5,74,4,0.0,0.0,0,0.0,0,0,1,0,0,0.0593269568759296
464,2aYKBozBlwIt5,75,5,151510.0,0.0,1,151510.0,0,0,1,0,0,-0.0026340310740007
465,2aYKBozBlwIt5,76,6,0.0,0.0,0,0.0,0,0,1,0,0,-0.0038668118171966
466,2fx7mRq4qNKHF,70,0,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
467,2fx7mRq4qNKHF,71,1,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
468,2fx7mRq4qNKHF,72,2,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
469,2fx7mRq4qNKHF,73,3,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
470,2fx7mRq4qNKHF,74,4,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
471,2fx7mRq4qNKHF,75,5,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
472,2fx7mRq4qNKHF,76,6,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
473,2rNsNFYsam9gX,70,0,0.0,0.0,0,0.0,0,0,1,0,0,3.5126295810141124
474,2rNsNFYsam9gX,71,1,0.0,0.0,0,0.0,0,0,1,0,0,0.8857743391506446
475,2rNsNFYsam9gX,72,2,0.0,0.0,0,0.0,0,0,1,0,0,1.5878845212906565
476,2rNsNFYsam9gX,73,3,0.0,0.0,0,0.0,0,0,1,0,0,0.5039840095661557
477,2rNsNFYsam9gX,74,4,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
478,2rNsNFYsam9gX,75,5,0.0,0.0,0,0.0,0,0,1,0,0,0.9259079689614784
479,2rNsNFYsam9gX,76,6,0.0,0.0,0,0.0,0,0,1,0,0,1.064169674843214
480,2xCUTBApLSkTL,70,0,113360.0,0.0,1,113360.0,0,0,1,0,0,2.741925448065131
481,2xCUTBApLSkTL,71,1,0.0,0.0,0,0.0,0,0,1,0,0,0.6188151224698368
482,2xCUTBApLSkTL,72,2,226720.0,0.0,2,226720.0,0,0,1,0,0,7.708538176047122
483,2xCUTBApLSkTL,73,3,113360.0,0.0,1,113360.0,0,0,1,0,0,2.04909934466699
484,2xCUTBApLSkTL,74,4,113360.0,0.0,1,113360.0,0,0,1,0,0,4.286127024488033
485,2xCUTBApLSkTL,75,5,113360.0,0.0,1,113360.0,0,0,1,0,0,4.893371019649599
486,2xCUTBApLSkTL,76,6,0.0,0.0,0,0.0,0,0,1,0,0,1.7981299454401192
487,2zc-d4fq-yrRw,70,0,0.0,0.0,0,0.0,0,0,1,0,0,0.6239361981500168
488,2zc-d4fq-yrRw,71,1,151510.0,0.0,1,151510.0,0,0,1,0,0,0.286810897416811
489,2zc-d4fq-yrRw,72,2,0.0,0.0,0,0.0,0,0,1,0,0,0.2444015473891748
490,2zc-d4fq-yrRw,73,3,0.0,0.0,0,0.0,0,0,1,0,0,0.1558280270306052
491,2zc-d4fq-yrRw,74,4,0.0,0.0,0,0.0,0,0,1,0,0,-0.0121708333506584
492,2zc-d4fq-yrRw,75,5,0.0,0.0,0,0.0,0,0,1,0,0,0.0737576305558511
493,2zc-d4fq-yrRw,76,6,0.0,0.0,0,0.0,0,0,1,0,0,0.2778934908501168
494,32yOXaoP92B7_,70,0,0.0,0.0,0,0.0,0,0,1,0,0,1.4782043145751953
495,32yOXaoP92B7_,71,1,0.0,0.0,0,0.0,0,0,1,0,0,2.314136060673373
496,32yOXaoP92B7_,72,2,0.0,0.0,0,0.0,0,0,1,0,0,1.1745576404849598
497,32yOXaoP92B7_,73,3,0.0,0.0,0,0.0,0,0,1,0,0,0.4151680458105224
498,32yOXaoP92B7_,74,4,0.0,0.0,0,0.0,0,0,1,0,0,-0.0111204588858463
499,32yOXaoP92B7_,75,5,0.0,0.0,0,0.0,0,0,1,0,0,3.103893032436767
500,32yOXaoP92B7_,76,6,0.0,0.0,0,0.0,0,0,1,0,0,1.846547882739818
501,39zhgc7l5jA8X,70,0,0.0,0.0,0,0.0,0,0,1,0,0,1.913795003174689
502,39zhgc7l5jA8X,71,1,0.0,0.0,0,0.0,0,0,1,0,0,1.4335509971409726
503,39zhgc7l5jA8X,72,2,0.0,0.0,0,0.0,0,0,1,0,0,1.0818238298788203
504,39zhgc7l5jA8X,73,3,0.0,0.0,0,0.0,0,0,1,0,0,1.3776958677391469
505,39zhgc7l5jA8X,74,4,0.0,0.0,0,0.0,0,0,1,0,0,5.079352222891383
506,39zhgc7l5jA8X,75,5,0.0,0.0,0,0.0,0,0,1,0,0,1.499038800158044
507,39zhgc7l5jA8X,76,6,0.0,0.0,0,0.0,0,0,1,0,0,1.338057188949412
508,3M2VyFy-yyqzM,70,0,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
509,3M2VyFy-yyqzM,71,1,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
510,3M2VyFy-yyqzM,72,2,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
511,3M2VyFy-yyqzM,73,3,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
512,3M2VyFy-yyqzM,74,4,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
513,3M2VyFy-yyqzM,75,5,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
514,3M2VyFy-yyqzM,76,6,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
515,3M5FlStwNA2pE,70,0,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
516,3M5FlStwNA2pE,71,1,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
517,3M5FlStwNA2pE,72,2,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
518,3M5FlStwNA2pE,73,3,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
519,3M5FlStwNA2pE,74,4,0.0,0.0,0,0.0,0,0,0,0,0,-0.0139766307813943
